framework,table_name,field_name,cdm_isRequired,bbIsRequired,cdmDatatype,bbConstraintMinGE,bbConstraintMinGT,bbConstraintMaxLE,bbConstraintMaxLT,bbDatatype,cdm_isPrimaryKey,bbIsPrimaryKey,cdm_isForeignKey,bbIsForeignKey,fkTableName,fkFieldName,fkDomain,fkClass,unique DQ identifiers,userGuidance,etlConventions,bbAdditionalUserGuidance,bbEtlNotes
cdm,condition_occurrence,condition_start_datetime,FALSE,TRUE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,If a source does not specify datetime the convention is to set the time to midnight (00:00:0000),,
omopdb,condition_occurrence,condition_start_iso_interval,,TRUE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,"Generalization of condition_start_date(time), allowing for approximation. Both endpoints specified to specific date (or datetime) to establish range. Use identical start/end to indicate known date(time).","Use ISO 8601-2 standard. Unknown start is ""/YYYY-MM-DD…""; unknown end is ""YYYY-MM-DD/"". To express a single moment use identical start/end components."
cdm,cost,billed_date,FALSE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,The date a bill was generated for a service or encounter,,,
cdm,cost,cost_event_field_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"If the Cost record is related to another record in the database, this field is the CONCEPT_ID that identifies which table the primary key of the linked record came from.",Put the CONCEPT_ID that identifies which table and field the COST_EVENT_ID came from.,,
cdm,cost,cost_source_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,A foreign key to a Cost Concept that refers to the code used in the source.,,,
cdm,cost,cost_type_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Type Concept,,,A foreign key identifier to a concept in the CONCEPT table for the provenance or the source of the COST data and belonging to the 'Type Concept' vocabulary,,,
cdm,condition_occurrence,stop_reason,FALSE,FALSE,varchar(20),,,,,varchar(20),FALSE,FALSE,FALSE,FALSE,,,,,,The Stop Reason indicates why a Condition is no longer valid with respect to the purpose within the source data. Note that a Stop Reason does not necessarily imply that the condition is no longer occurring.,This information is often not populated in source data and it is a valid etl choice to leave it blank if the information does not exist.,,
cdm,condition_occurrence,condition_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,"This field houses the verbatim value from the source data representing the condition that occurred. For example, this could be an ICD10 or Read code.",This code is mapped to a Standard Condition Concept in the Standardized Vocabularies and the original code is stored here for reference.,,
cdm,condition_occurrence,condition_status_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,This field houses the verbatim value from the source data representing the condition status.,This information may be called something different in the source data but the field is meant to contain a value indicating when and how a diagnosis was given to a patient. This source value is mapped to a standard concept which is stored in the CONDITION_STATUS_CONCEPT_ID field.,,
cdm,cost,cost_id,TRUE,TRUE,bigint,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,A unique identifier for each COST record.,,,
cdm,cost,person_id,TRUE,TRUE,bigint,,,,,bigint,FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,cost,cost_event_id,TRUE,TRUE,bigint,,,,,bigint,FALSE,FALSE,FALSE,FALSE,,,,,,"If the Cost record is related to another record in the database, this field is the primary key of the linked record.","Put the primary key of the linked record, if applicable, here.",,
cdm,cost,payer_plan_period_id,FALSE,FALSE,bigint,,,,,bigint,FALSE,FALSE,FALSE,FALSE,,,,,,"A foreign key to the PAYER_PLAN_PERIOD table, where the details of the Payer, Plan and Family are stored. Record the payer_plan_id that relates to the payer who contributed to the paid_by_payer field.",,,
cdm,cost,incurred_date,FALSE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,"The first date of service of the clinical event corresponding to the cost as in table capturing the information (e.g. date of visit, date of procedure, date of condition, date of drug etc).",,,
cdm,cost,paid_date,FALSE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,The date payment was received for a service or encounter,,,
cdm,cost,cost,FALSE,FALSE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,The actual financial cost amount,,,
cdm,cohort_definition,definition_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,Type defining what kind of Cohort Definition the record represents and how the syntax may be executed.,,,
cdm,drug_strength,denominator_unit_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,The Concept representing the denominator unit for the concentration of active ingredient.,,,
cdm,concept_ancestor,descendant_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"The Concept Id for the lower-level concept
that forms the descendant in the
relationship.",,,
cdm,device_exposure,device_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Device,,,"The DEVICE_CONCEPT_ID field is recommended for primary use in analyses, and must be used for network studies. This is the standard concept mapped from the source concept id which represents a foreign object or instrument the person was exposed to.",The CONCEPT_ID that the DEVICE_SOURCE_VALUE maps to.,,
cdm,cost,currency_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,FALSE,FALSE,concept,concept_id,,,,"A foreign key identifier to the concept representing the 3-letter code used to delineate international currencies, such as USD for US Dollar. These belong to the 'Currency' vocabulary",,,
cdm,device_exposure,device_source_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"This is the concept representing the device source value and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Device necessary for a given analytic use case. Consider using DEVICE_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.","If the DEVICE_SOURCE_VALUE is coded in the source data using an OMOP supported vocabulary put the concept id representing the source value here. If unavailable, set to 0.",,
cdm,device_exposure,device_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Type Concept,,,"You can use the TYPE_CONCEPT_ID to denote the provenance of the record, as in whether the record is from administrative claims or EHR. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=).","Choose the drug_type_concept_id that best represents the provenance of the record, for example whether it came from a record of a prescription written or physician administered drug.",,
cdm,cost,cost_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,The source value for the cost as it appears in the source data,,,
cdm,cost,revenue_code_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,"The source value for the Revenue code as it appears in the source data, stored here for reference.",,,
cdm,cost,drg_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,"The source value for the 3-digit DRG source code as it appears in the source data, stored here for reference.",,,
cdm,device_exposure,device_exposure_end_date,FALSE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,"The DEVICE_EXPOSURE_END_DATE denotes the day the device exposure ended for the patient, if given.",Put the end date or discontinuation date as it appears from the source data or leave blank if unavailable.,,Only fill if related iso_interval field indicates a known single date(time)
cdm,visit_detail,discharge_to_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Visit,,,"Use this field to determine where the patient was discharged to after a visit detail record. This concept is part of the visit domain and can indicate if a patient was discharged to home or sent to a long-term care facility, for example.","If available, map the DISCHARGE_TO_SOURCE_VALUE to a Standard Concept in the Visit domain. If not available, set to 0. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Visit&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,visit_occurrence,discharge_to_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Visit,,,"Use this field to determine where the patient was discharged to after a visit. This concept is part of the visit domain and can indicate if a patient was discharged to home or sent to a long-term care facility, for example.","If available, map the discharge_to_source_value to a standard concept in the visit domain. If not available set to 0.",,
cdm,specimen,disease_status_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,,
cdm,device_exposure,device_exposure_id,TRUE,TRUE,bigint,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,The unique key given to records a person's exposure to a foreign physical object or instrument.,Each instance of an exposure to a foreign object or device present in the source data should be assigned this unique key.,,
cdm,domain,domain_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,A Concept representing the Domain Concept the DOMAIN record belongs to.,,,
cdm,fact_relationship,domain_concept_id_1,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,,
cdm,fact_relationship,domain_concept_id_2,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,,
cdm,cost,drg_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,A foreign key referring to a Standard Concept ID in the Standardized Vocabularies for DRG codes belonging to the 'DRG' vocabulary.,,,
cdm,device_exposure,device_exposure_end_datetime,FALSE,FALSE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,If a source does not specify datetime the convention is to set the time to midnight (00:00:0000),,Only fill if related iso_interval field indicates a known single date(time)
omopdb,device_exposure,device_exposure_end_iso_interval,,FALSE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,"We do not expect to use this table within RIVM's usage, but including generalized interval for completeness. Same concept to represent exposure over a period as for condition_occurrence.","Use ISO 8601-2 standard. Unknown start is ""/YYYY-MM-DD…""; unknown end is ""YYYY-MM-DD/"". For single date-events use identical start/end components."
cdm,device_exposure,device_exposure_start_date,TRUE,TRUE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,Use this date to determine the start date of the device record.,"Valid entries include a start date of a procedure to implant a device, the date of a prescription for a device, or the date of device administration.",,
cdm,device_exposure,device_exposure_start_datetime,FALSE,TRUE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,"This is not required, though it is in v6. If a source does not specify datetime the convention is to set the time to midnight (00:00:0000)",,
omopdb,device_exposure,device_exposure_start_iso_interval,,TRUE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,"We do not expect to use this table within RIVM's usage, but including generalized interval for completeness. Same concept to represent exposure over a period as for condition_occurrence.",
cdm,dose_era,dose_era_end_datetime,TRUE,TRUE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,The date the Person was no longer exposed to the dosage of the specific drug ingredient. An era is ended if there are 31 days or more between dosage records.,,
cdm,dose_era,drug_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Drug,Ingredient,,The Concept Id representing the specific drug ingredient.,,,
cdm,drug_era,drug_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Drug,Ingredient,,The Concept Id representing the specific drug ingredient.,,,
cdm,device_exposure,quantity,FALSE,FALSE,integer,,,,,integer,FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,drug_exposure,drug_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Drug,,,"The DRUG_CONCEPT_ID field is recommended for primary use in analyses, and must be used for network studies. This is the standard concept mapped from the source concept id which represents a drug product or molecule otherwise introduced to the body. The drug concepts can have a varying degree of information about drug strength and dose. This information is relevant in the context of quantity and administration information in the subsequent fields plus strength information from the DRUG_STRENGTH table, provided as part of the standard vocabulary download.","The CONCEPT_ID that the DRUG_SOURCE_VALUE maps to. The concept id should be derived either from mapping from the source concept id or by picking the drug concept representing the most amount of detail you have. Records whose source values map to standard concepts with a domain of Drug should go in this table. When the Drug Source Value of the code cannot be translated into Standard Drug Concept IDs, a Drug exposure entry is stored with only the corresponding SOURCE_CONCEPT_ID and DRUG_SOURCE_VALUE and a DRUG_CONCEPT_ID of 0. The Drug Concept with the most detailed content of information is preferred during the mapping process. These are indicated in the CONCEPT_CLASS_ID field of the Concept and are recorded in the following order of precedence: 'Branded Pack', 'Clinical Pack', 'Branded Drug', 'Clinical Drug', 'Branded Drug Component', 'Clinical Drug Component', 'Branded Drug Form', 'Clinical Drug Form', and only if no other information is available 'Ingredient'. Note: If only the drug class is known, the DRUG_CONCEPT_ID field should contain 0. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Drug&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,device_exposure,unique_device_id,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,"This is the Unique Device Identification number for devices regulated by the FDA, if given.","For medical devices that are regulated by the FDA, a Unique Device Identification (UDI) is provided if available in the data source and is recorded in the UNIQUE_DEVICE_ID field.",,
cdm,device_exposure,device_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,"This field houses the verbatim value from the source data representing the device exposure that occurred. For example, this could be an NDC or Gemscript code.",This code is mapped to a Standard Device Concept in the Standardized Vocabularies and the original code is stored here for reference.,,
cdm,drug_strength,drug_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,The Concept representing the Branded Drug or Clinical Drug Product.,,,
cdm,domain,domain_id,TRUE,TRUE,varchar(20),,,,,varchar(20),TRUE,TRUE,FALSE,FALSE,,,,,,A unique key for each domain.,,,
cdm,domain,domain_name,TRUE,TRUE,varchar(255),,,,,varchar(255),FALSE,FALSE,FALSE,FALSE,,,,,,"The name describing the Domain, e.g.
Condition, Procedure, Measurement
etc.",,,
cdm,dose_era,dose_era_id,TRUE,TRUE,bigint,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,,,,
cdm,drug_exposure,drug_source_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"This is the concept representing the drug source value and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Drug necessary for a given analytic use case. Consider using DRUG_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.","If the DRUG_SOURCE_VALUE is coded in the source data using an OMOP supported vocabulary put the concept id representing the source value here. If unavailable, set to 0.",,
cdm,dose_era,dose_era_start_datetime,TRUE,TRUE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,"The date the Person started on the specific dosage, with at least 31 days since any prior exposure.",,,
cdm,drug_era,drug_era_end_datetime,TRUE,TRUE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,"The Drug Era End Date is the end date of the last Drug Exposure. The End Date of each Drug Exposure is either taken from the field drug_exposure_end_date or, as it is typically not available, inferred using the following rules:
For pharmacy prescription data, the date when the drug was dispensed plus the number of days of supply are used to extrapolate the End Date for the Drug Exposure. Depending on the country-specific healthcare system, this supply information is either explicitly provided in the day_supply field or inferred from package size or similar information.
For Procedure Drugs, usually the drug is administered on a single date (i.e., the administration date).
A standard Persistence Window of 30 days (gap, slack) is permitted between two subsequent such extrapolated DRUG_EXPOSURE records to be considered to be merged into a single Drug Era.",,
cdm,dose_era,dose_value,TRUE,TRUE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,The numeric value of the dosage of the drug_ingredient.,,,
cdm,drug_exposure,drug_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Type Concept,,,"You can use the TYPE_CONCEPT_ID to delineate between prescriptions written vs. prescriptions dispensed vs. medication history vs. patient-reported exposure, etc.","Choose the drug_type_concept_id that best represents the provenance of the record, for example whether it came from a record of a prescription written or physician administered drug. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,note,encoding_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,This is the Concept representing the character encoding type.,"Put the Concept Id that represents the encoding character type here. Currently the only option is UTF-8 ([32678](https://athena.ohdsi.org/search-terms/terms/32678)). It the note is encoded in any other type, like ASCII then put 0.","We don't expect to use this table, at least not initially.",
cdm,drug_era,drug_era_id,TRUE,TRUE,bigint,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,,,,
cdm,person,care_site_id,FALSE,FALSE,bigint,,,,,uuid,FALSE,FALSE,TRUE,TRUE,care_site,care_site_id,,,,The Care Site refers to where the Provider typically provides the primary care.,,OMOP spec does not correspond to our use case.,Do not populate.
omopdb,drug_era,drug_era_end_iso_interval,,TRUE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,This is a derived table. Including here for completeness. Same concept to represent era over a period as for condition_occurrence.,
cdm,drug_era,drug_era_start_datetime,TRUE,TRUE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,"The Drug Era Start Date is the start date of the first Drug Exposure for a given ingredient, with at least 31 days since the previous exposure.",,
omopdb,drug_era,drug_era_start_iso_interval,,TRUE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,This is a derived table. Including here for completeness. Same concept to represent era over a period as for condition_occurrence.,"Use ISO 8601-2 standard. Unknown start is ""/YYYY-MM-DD…""; unknown end is ""YYYY-MM-DD/"". For single date-events use identical start/end components."
cdm,drug_exposure,drug_exposure_end_date,TRUE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,The DRUG_EXPOSURE_END_DATE denotes the day the drug exposure ended for the patient.,"If this information is not explicitly available in the data, infer the end date using the following methods:/n/n 1. Start first with duration or days supply using the calculation drug start date + days supply -1 day. 2. Use quantity divided by daily dose that you may obtain from the sig or a source field (or assumed daily dose of 1) for solid, indivisibile, drug products. If quantity represents ingredient amount, quantity divided by daily dose * concentration (from drug_strength) drug concept id tells you the dose form. 3. If it is an administration record, set drug end date equal to drug start date. If the record is a written prescription then set end date to start date + 29. If the record is a mail-order prescription set end date to start date + 89. The end date must be equal to or greater than the start date. Ibuprofen 20mg/mL oral solution concept tells us this is oral solution. Calculate duration as quantity (200 example) * daily dose (5mL) /concentration (20mg/mL) 200*5/20 = 50 days. [Examples by dose form](https://ohdsi.github.io/CommonDataModel/drug_dose.html)","This is required in OMOP, and is to be inferred from information about presecriptions if not in the data. We will not have this level of detail, so not requiring in omopdb.",Only fill if related iso_interval field indicates a known single date(time)
cdm,person,day_of_birth,FALSE,FALSE,integer,1,,31,,integer,FALSE,FALSE,FALSE,FALSE,,,,,,,"For data sources that provide the precise date of birth, the day should be extracted and stored in this field.",Biobase will record this information in observation table.,Do not populate. Biobase will record this information in observation table
cdm,drug_era,drug_exposure_count,FALSE,FALSE,integer,,,,,integer,FALSE,FALSE,FALSE,FALSE,,,,,,The count of grouped DRUG_EXPOSURE records that were included in the DRUG_ERA row.,,,
cdm,drug_era,gap_days,FALSE,FALSE,integer,,,,,integer,FALSE,FALSE,FALSE,FALSE,,,,,,,"The Gap Days determine how many total drug-free days are observed between all Drug Exposure events that contribute to a DRUG_ERA record. It is assumed that the drugs are ""not stockpiled"" by the patient, i.e. that if a new drug prescription or refill is observed (a new DRUG_EXPOSURE record is written), the remaining supply from the previous events is abandoned.   The difference between Persistence Window and Gap Days is that the former is the maximum drug-free time allowed between two subsequent DRUG_EXPOSURE records, while the latter is the sum of actual drug-free days for the given Drug Era under the above assumption of non-stockpiling.",,
cdm,drug_exposure,drug_exposure_id,TRUE,TRUE,bigint,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,The unique key given to records of drug dispensings or administrations for a person. Refer to the ETL for how duplicate drugs during the same visit were handled.,"Each instance of a drug dispensing or administration present in the source data should be assigned this unique key. In some cases, a person can have multiple records of the same drug within the same visit. It is valid to keep these duplicates and assign them individual, unique, DRUG_EXPOSURE_IDs, though it is up to the ETL how they should be handled.",,
cdm,drug_exposure,drug_exposure_end_datetime,FALSE,FALSE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,"This is not required, though it is in v6. If a source does not specify datetime the convention is to set the time to midnight (00:00:0000)",,Only fill if related iso_interval field indicates a known single date(time)
cdm,provider,gender_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Gender,,,This field represents the recorded gender of the provider in the source data.,"If given, put a concept from the gender domain representing the recorded gender of the provider. If not available, set to 0. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Gender&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,person,ethnicity_concept_id,TRUE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Ethnicity,,,"This field captures Ethnicity as defined by the Office of Management and Budget (OMB) of the US Government: it distinguishes only between ""Hispanic"" and ""Not Hispanic"". Races and ethnic backgrounds are not stored here.",Only use this field if you have US-based data and a source of this information. Do not attempt to infer Ethnicity from the race or ethnic background of the Person. [Accepted ethnicity concepts](http://athena.ohdsi.org/search-terms/terms?domain=Ethnicity&standardConcept=Standard&page=1&pageSize=15&query=),Specific to United States. Do not use.,Do not populate. Specific to United States usage.
cdm,provider,gender_source_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,This is often zero as many sites use proprietary codes to store provider gender.,"If the source data codes provider gender in an OMOP supported vocabulary store the concept_id here. If not available, set to 0.",,
omopdb,drug_exposure,drug_exposure_end_iso_interval,,FALSE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,Generalization of drug_exposure_start_date(time) allowing for approximation. Both endpoints specified to specific date (or datetime) to establish range. Use identical start/end to indicate known date(time).,"Use ISO 8601-2 standard. Unknown start is ""/YYYY-MM-DD…""; unknown end is ""YYYY-MM-DD/"". For single date-events use identical start/end components."
cdm,drug_exposure,drug_exposure_start_date,TRUE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,Use this date to determine the start date of the drug record.,"Valid entries include a start date of a prescription, the date a prescription was filled, or the date on which a Drug administration was recorded. It is a valid ETL choice to use the date the drug was ordered as the DRUG_EXPOSURE_START_DATE.",,Only fill if related iso_interval field indicates a known single date(time)
cdm,drug_exposure,drug_exposure_start_datetime,FALSE,FALSE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,"This is not required, though it is in v6. If a source does not specify datetime the convention is to set the time to midnight (00:00:0000)",,Only fill if related iso_interval field indicates a known single date(time)
omopdb,drug_exposure,drug_exposure_start_iso_interval,,TRUE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,Generalization of drug_exposure_end_date(time) allowing for approximation. Both endpoints specified to specific date (or datetime) to establish range. Use identical start/end to indicate known date(time).,
cdm,drug_exposure,verbatim_end_date,FALSE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,"This is the end date of the drug exposure as it appears in the source data, if it is given",Put the end date or discontinuation date as it appears from the source data or leave blank if unavailable.,,
cdm,drug_strength,valid_end_date,TRUE,TRUE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,The date when then Concept became invalid.,,,
cdm,drug_strength,valid_start_date,TRUE,TRUE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,"The date when the Concept was first
recorded. The default value is
1-Jan-1970.",,,
cdm,drug_exposure,quantity,FALSE,FALSE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,,"To find the dose form of a drug the RELATIONSHIP table can be used where the relationship_id is 'Has dose form'. If liquid, quantity stands for the total amount dispensed or ordered of ingredient in the units given by the drug_strength table. If the unit from the source data does not align with the unit in the DRUG_STRENGTH table the quantity should be converted to the correct unit given in DRUG_STRENGTH. For clinical drugs with fixed dose forms (tablets etc.) the quantity is the number of units/tablets/capsules prescribed or dispensed (can be partial, but then only 1/2 or 1/3, not 0.01). Clinical drugs with divisible dose forms (injections) the quantity is the amount of ingredient the patient got. For example, if the injection is 2mg/mL but the patient got 80mL then quantity is reported as 160.
Quantified clinical drugs with divisible dose forms (prefilled syringes), the quantity is the amount of ingredient similar to clinical drugs. Please see [how to calculate drug dose](https://ohdsi.github.io/CommonDataModel/drug_dose.html) for more information.
",,
cdm,drug_strength,ingredient_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,The Concept representing the active ingredient contained within the drug product.,"Combination Drugs will have more than one record in this table, one for each active Ingredient.",,
cdm,concept_synonym,language_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,,
cdm,drug_exposure,refills,FALSE,FALSE,integer,,,,,integer,FALSE,FALSE,FALSE,FALSE,,,,,,This is only filled in when the record is coming from a prescription written this field is meant to represent intended refills at time of the prescription.,,,
cdm,drug_exposure,days_supply,FALSE,FALSE,integer,,,,,integer,FALSE,FALSE,FALSE,FALSE,,,,,,The number of days of supply of the medication as recorded in the original prescription or dispensing record. Days supply can differ from actual drug duration (i.e. prescribed days supply vs actual exposure).,"The field should be left empty if the source data does not contain a verbatim days_supply, and should not be calculated from other fields.Negative values are not allowed. Several actions are possible: 1) record is not trustworthy and we remove the record entirely. 2) we trust the record and leave days_supply empty or 3) record needs to be combined with other record (e.g. reversal of prescription). High values (>365 days) should be investigated. If considered an error in the source data (e.g. typo), the value needs to be excluded to prevent creation of unrealistic long eras.",,
cdm,note,language_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,The language of the note.,Use Concepts that are descendants of the concept [4182347](https://athena.ohdsi.org/search-terms/terms/4182347) (World Languages).,"We don't expect to use this table, at least not initially.",
cdm,measurement,measurement_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Measurement,,,"The MEASUREMENT_CONCEPT_ID field is recommended for primary use in analyses, and must be used for network studies.","The CONCEPT_ID that the MEASUREMENT_SOURCE_CONCEPT_ID maps to. Only records whose SOURCE_CONCEPT_IDs map to Standard Concepts with a domain of ""Measurement"" should go in this table.",,
cdm,drug_exposure,stop_reason,FALSE,FALSE,varchar(20),,,,,varchar(20),FALSE,FALSE,FALSE,FALSE,,,,,,"The reason a person stopped a medication as it is represented in the source. Reasons include regimen completed, changed, removed, etc. This field will be retired in v6.0.",This information is often not populated in source data and it is a valid etl choice to leave it blank if the information does not exist.,,
cdm,drug_exposure,lot_number,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,drug_exposure,drug_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,"This field houses the verbatim value from the source data representing the drug exposure that occurred. For example, this could be an NDC or Gemscript code.",This code is mapped to a Standard Drug Concept in the Standardized Vocabularies and the original code is stored here for reference.,,
